event_id,question_id,answer_id,user_id,role,surface,event_ts,event_month,strict_pattern_family,tool_families,primary_tag,month_id,high_tag,exposure_index,post_chatgpt
a36f77a29b8e550c,76094504,,11920613,question_commenter,question_comment,2023-04-24 17:28:51.687000+00:00,2023-04,tool_said,chatgpt,javascript,2023-04,1,0.484762784788476,1
aac7a84f9e4d93d0,74524530,76095060,702846,answerer,answer_body,2023-04-24 18:37:17.197000+00:00,2023-04,from_tool,gpt_family;openai,python,2022-11,1,0.3704293899547944,0
dd35de74cbeb87cc,76096596,,6591677,asker,question_body,2023-04-24 22:43:16.243000+00:00,2023-04,used_tool,chatgpt,javascript,2023-04,1,0.484762784788476,1
49fe3a3160c4acd5,76100160,,21733543,asker,question_body,2023-04-25 10:28:08.403000+00:00,2023-04,from_tool,openai,python,2023-04,1,0.3704293899547944,1
9a7941b2d8ab6366,76105697,76111144,5625534,answerer,answer_body,2023-04-26 13:10:25.773000+00:00,2023-04,from_tool,gpt_family,python,2023-04,1,0.3704293899547944,1
d496848576fc9071,76112949,,12108041,asker,title,2023-04-26 16:12:57.667000+00:00,2023-04,from_tool,openai,python,2023-04,1,0.3704293899547944,1
46f9044fed349939,76113197,,21736272,asker,question_body,2023-04-26 16:42:42.167000+00:00,2023-04,from_tool,chatgpt,javascript,2023-04,1,0.484762784788476,1
e39238f00332f5df,76113646,,20420125,asker,question_body,2023-04-26 17:44:10.743000+00:00,2023-04,used_tool,chatgpt,javascript,2023-04,1,0.484762784788476,1
a86359fe4da44a30,76115410,,19543108,asker,question_body,2023-04-26 22:01:59.310000+00:00,2023-04,from_tool,chatgpt,python,2023-04,1,0.3704293899547944,1
eced61ceed4114a5,76126759,,20670026,asker,question_body,2023-04-28 06:19:49.100000+00:00,2023-04,tool_said,chatgpt,android,2023-04,0,-0.5824723369899437,1
6926f8881e9a2215,76129032,,21336093,asker,question_body,2023-04-28 11:16:22.517000+00:00,2023-04,used_tool,chatgpt,python,2023-04,1,0.3704293899547944,1
0c4428dc2dacbbdc,76129851,,21182921,asker,question_body,2023-04-28 13:02:09.427000+00:00,2023-04,tool_generated,,javascript,2023-04,1,0.484762784788476,1
1b5d4e5e78c3a301,76130197,,21764588,asker,question_body,2023-04-28 13:43:17.097000+00:00,2023-04,used_tool,chatgpt,linux,2023-04,0,-0.3486118221209918,1
ca9b8cf4a5e43d74,76130487,,21764841,asker,question_body,2023-04-28 14:15:49.660000+00:00,2023-04,from_tool,gpt_family;openai,javascript,2023-04,1,0.484762784788476,1
a9a17e8cc24c266e,76130515,,20614833,asker,question_body,2023-04-28 14:18:21.763000+00:00,2023-04,tool_generated,chatgpt,android,2023-04,0,-0.5824723369899437,1
9633430c3d280786,76132037,76132074,5625547,answer_commenter,answer_comment,2023-04-28 17:47:51.170000+00:00,2023-04,from_tool,chatgpt,javascript,2023-04,1,0.484762784788476,1
15544be9af02d440,76138313,,8407984,asker,question_body,2023-04-29 20:37:57.203000+00:00,2023-04,from_tool,chatgpt,apache-spark,2023-04,0,0.6785814699695615,1
b9d9fb9270f872dd,76139786,,21777666,asker,question_body,2023-04-30 06:08:37.240000+00:00,2023-04,used_tool,,javascript,2023-04,1,0.484762784788476,1
0330d5c46557040e,76141151,,21779580,asker,question_body,2023-04-30 12:03:21.670000+00:00,2023-04,tool_said,chatgpt,python,2023-04,1,0.3704293899547944,1
df6561feaa334fcc,76143314,,21083239,asker,question_body,2023-04-30 20:10:52.487000+00:00,2023-04,used_tool,,android,2023-04,0,-0.5824723369899437,1
5a8c6d1e6aefd46d,76141151,,269970,question_commenter,question_comment,2023-04-30 21:05:38.560000+00:00,2023-04,tool_said,chatgpt,python,2023-04,1,0.3704293899547944,1
bfca1ccdc7b79eff,76062394,76143713,21782274,answerer,answer_body,2023-04-30 21:51:01.277000+00:00,2023-04,from_tool,gpt_family;llm;openai,python,2023-04,1,0.3704293899547944,1
6d3ef0d5fe7718f9,76142673,76143849,19322223,answerer,answer_body,2023-04-30 22:36:46.400000+00:00,2023-04,from_tool,openai,javascript,2023-04,1,0.484762784788476,1
8d65f1083e3cfb68,76143962,,1820715,asker,question_body,2023-04-30 23:13:03.207000+00:00,2023-04,from_tool,chatgpt,python,2023-04,1,0.3704293899547944,1
ca4c7148739c90db,76144495,,21643452,question_commenter,question_comment,2023-05-01 08:42:06.147000+00:00,2023-05,tool_said,chatgpt,javascript,2023-05,1,0.484762784788476,1
27881235fe4be578,76145733,,20510900,asker,question_body,2023-05-01 08:54:00.333000+00:00,2023-05,used_tool,chatgpt,sql,2023-05,1,0.8127371844006236,1
8f39b9f3fc54a4c0,76152627,,17653656,asker,question_body,2023-05-02 07:31:46.477000+00:00,2023-05,from_tool,chatgpt,android,2023-05,0,-0.5824723369899437,1
f6b1c19f2c4227f6,76153016,,21794193,asker,question_body,2023-05-02 08:24:15.870000+00:00,2023-05,from_tool,chatgpt;gpt_family;llm;openai,python,2023-05,1,0.3704293899547944,1
14d7f7641af44f0c,76154600,,21639783,asker,question_body,2023-05-02 11:57:56.420000+00:00,2023-05,tool_said,chatgpt;gpt_family,python,2023-05,1,0.3704293899547944,1
044267aeee1e8da4,76156778,,3959875,question_commenter,question_comment,2023-05-02 17:31:57.340000+00:00,2023-05,from_tool,chatgpt,javascript,2023-05,1,0.484762784788476,1
52cc7e3d4e6e576c,74456007,76159440,13045193,answer_commenter,answer_comment,2023-05-03 07:24:31.387000+00:00,2023-05,tool_generated,chatgpt,javascript,2022-11,1,0.484762784788476,0
680e035f06e6006b,76149147,76162134,3836370,answerer,answer_body,2023-05-03 09:06:02.113000+00:00,2023-05,tool_said,chatgpt,regex,2023-05,1,1.657307329678494,1
17d72ca44313a574,76165522,,17934894,asker,title,2023-05-03 15:13:45.547000+00:00,2023-05,from_tool,openai,firebase,2023-05,0,-0.8269317640104322,1
ffc7cad7d6029bc7,76169323,,21434948,asker,question_body,2023-05-04 03:06:00.473000+00:00,2023-05,from_tool,chatgpt,javascript,2023-05,1,0.484762784788476,1
b1e3fd78422602f5,76169339,,20286522,asker,question_body,2023-05-04 03:10:00.733000+00:00,2023-05,used_tool,chatgpt,python,2023-05,1,0.3704293899547944,1
e5a3f5e0184bbb42,76171514,,7731483,asker,question_body,2023-05-04 09:16:13.487000+00:00,2023-05,from_tool,chatgpt,python,2023-05,1,0.3704293899547944,1
bb9e80eb2578b083,76176741,76178015,14354807,answerer,answer_body,2023-05-04 23:46:34.323000+00:00,2023-05,from_tool,chatgpt;gpt_family;openai,excel,2023-05,1,0.5121987286806099,1
88de98d088caa864,76180679,,15130069,asker,question_body,2023-05-05 09:22:32.697000+00:00,2023-05,from_tool,chatgpt;openai,python,2023-05,1,0.3704293899547944,1
a14d286723410713,76181086,,20971538,asker,title,2023-05-05 10:11:28.193000+00:00,2023-05,from_tool,openai,python,2023-05,1,0.3704293899547944,1
05a89af3e4fd1410,76183107,,515954,asker,question_body,2023-05-05 14:10:59.283000+00:00,2023-05,from_tool,chatgpt,javascript,2023-05,1,0.484762784788476,1
0f1b7361cff7006c,76186515,,18635362,asker,question_body,2023-05-05 23:50:09.490000+00:00,2023-05,tool_said,chatgpt,python,2023-05,1,0.3704293899547944,1
4074176f1aaf2e8d,76187256,,8237910,asker,question_body,2023-05-06 05:11:42.450000+00:00,2023-05,from_tool,openai,python,2023-05,1,0.3704293899547944,1
0b6281e732baa06a,76174236,76189611,1011794,answerer,answer_body,2023-05-06 15:09:06.303000+00:00,2023-05,from_tool,llm;openai,python,2023-05,1,0.3704293899547944,1
5f4ec5ea6ee29616,76189686,,19852213,question_commenter,question_comment,2023-05-06 17:51:17.293000+00:00,2023-05,from_tool,openai,python,2023-05,1,0.3704293899547944,1
e0873e539fe5ae17,76190686,,21837761,asker,question_body,2023-05-06 19:18:35.030000+00:00,2023-05,from_tool,openai,python,2023-05,1,0.3704293899547944,1
6e2e6bd54ed6f4ed,75773786,75778352,395857,answer_commenter,answer_comment,2023-05-07 01:13:29.663000+00:00,2023-05,used_tool,gpt_family;openai,python,2023-03,1,0.3704293899547944,1
d8bfba734dc6f62a,76192496,76194915,6768645,answerer,answer_body,2023-05-07 15:52:51.990000+00:00,2023-05,from_tool,gpt_family;openai,python,2023-05,1,0.3704293899547944,1
a6923fb9003f7e90,76197173,,15246353,asker,question_body,2023-05-08 02:29:40.017000+00:00,2023-05,from_tool,gpt_family;openai,javascript,2023-05,1,0.484762784788476,1
10b9cc34df366148,76198703,76198734,7212686,answer_commenter,answer_comment,2023-05-08 08:33:15.557000+00:00,2023-05,tool_said,chatgpt,python,2023-05,1,0.3704293899547944,1
8b0110c4a56cdf62,76199646,76200134,16769184,answerer,answer_body,2023-05-08 11:24:55.757000+00:00,2023-05,tool_said,chatgpt,python,2023-05,1,0.3704293899547944,1
d446581ed4cf521b,76199646,76200134,4401979,answer_commenter,answer_comment,2023-05-08 14:05:01.583000+00:00,2023-05,tool_generated,chatgpt,python,2023-05,1,0.3704293899547944,1
6c1156a1e7f04638,76138708,76202828,7942553,answer_commenter,answer_comment,2023-05-08 17:16:17.850000+00:00,2023-05,tool_said,gpt_family,javascript,2023-04,1,0.484762784788476,1
6721dc2aab2b3824,76205149,,8469294,asker,question_body,2023-05-09 00:29:12.183000+00:00,2023-05,tool_said,chatgpt,python,2023-05,1,0.3704293899547944,1
0e6eae091795fb4e,76205323,,1544039,asker,question_body,2023-05-09 01:38:27.143000+00:00,2023-05,from_tool,chatgpt,bash,2023-05,1,0.4267372425853595,1
32ce54d7e336566f,76206137,,21810633,asker,question_body,2023-05-09 05:37:25.307000+00:00,2023-05,used_tool,chatgpt,javascript,2023-05,1,0.484762784788476,1
126991fac20f29bc,75314899,76209047,21861256,answerer,answer_body,2023-05-09 11:54:45.320000+00:00,2023-05,used_tool,chatgpt,python,2023-02,1,0.3704293899547944,1
09a85917c3bfe0be,76211902,,998070,question_commenter,question_comment,2023-05-09 18:43:45.753000+00:00,2023-05,from_tool,chatgpt,javascript,2023-05,1,0.484762784788476,1
ed21a0a3d5de36ad,76211902,,740553,question_commenter,question_comment,2023-05-09 18:44:52.563000+00:00,2023-05,tool_said,chatgpt,javascript,2023-05,1,0.484762784788476,1
c1f70bc554187b55,76211051,,3776858,question_commenter,question_comment,2023-05-09 23:33:29.997000+00:00,2023-05,used_tool,chatgpt,bash,2023-05,1,0.4267372425853595,1
6b4379bd5131b1be,76218284,,21815304,asker,question_body,2023-05-10 12:14:07.613000+00:00,2023-05,tool_said,chatgpt,python,2023-05,1,0.3704293899547944,1
6fb38e6a520f0255,76219308,,15590223,asker,question_body,2023-05-10 13:58:04.180000+00:00,2023-05,from_tool,chatgpt,python,2023-05,1,0.3704293899547944,1
861bfdfa2a5ea89b,76219479,76219570,2951933,answer_commenter,answer_comment,2023-05-10 14:22:49.213000+00:00,2023-05,from_tool,chatgpt,javascript,2023-05,1,0.484762784788476,1
5eb37b0ad22c12f7,76219479,76219570,14283885,answer_commenter,answer_comment,2023-05-10 14:28:41.773000+00:00,2023-05,from_tool,chatgpt,javascript,2023-05,1,0.484762784788476,1
45f780df052e8606,76211902,,740553,question_commenter,question_comment,2023-05-10 15:00:10.367000+00:00,2023-05,tool_said,chatgpt,javascript,2023-05,1,0.484762784788476,1
dba4b953e4aaaaca,76226113,,21878965,asker,question_body,2023-05-11 09:27:03.053000+00:00,2023-05,from_tool,gpt_family;openai,python,2023-05,1,0.3704293899547944,1
ebce6bac6e7d3ddb,76192431,76226569,20849135,answerer,answer_body,2023-05-11 10:20:52.160000+00:00,2023-05,from_tool,openai,python,2023-05,1,0.3704293899547944,1
ccad9956650828ff,76227063,76227382,17068230,answer_commenter,answer_comment,2023-05-11 12:01:58.273000+00:00,2023-05,from_tool,chatgpt,javascript,2023-05,1,0.484762784788476,1
9674fa12ea345a94,76229208,,17130776,asker,question_body,2023-05-11 15:18:24.243000+00:00,2023-05,from_tool,chatgpt,python,2023-05,1,0.3704293899547944,1
be373e44fac91cf1,76229344,,3348414,asker,question_body,2023-05-11 15:35:16.597000+00:00,2023-05,used_tool,chatgpt,sql,2023-05,1,0.8127371844006236,1
d8888deda270ee49,76232375,,21885372,asker,question_body,2023-05-12 00:15:46.590000+00:00,2023-05,from_tool,llm;openai,python,2023-05,1,0.3704293899547944,1
6c36b844262f594b,73802642,76237424,7265288,answerer,answer_body,2023-05-12 14:42:36.560000+00:00,2023-05,from_tool,chatgpt,javascript,2022-09,1,0.484762784788476,0
9e39e9d0eb623458,76239978,,1738579,asker,question_body,2023-05-12 21:13:38.877000+00:00,2023-05,from_tool,chatgpt;gpt_family;openai,javascript,2023-05,1,0.484762784788476,1
f992d434bc430c82,76240611,,15152406,question_commenter,question_comment,2023-05-13 02:14:28.137000+00:00,2023-05,tool_said,chatgpt,javascript,2023-05,1,0.484762784788476,1
e18d5398db24e806,76240955,,11920887,asker,question_body,2023-05-13 03:35:54.450000+00:00,2023-05,used_tool,chatgpt,firebase,2023-05,0,-0.8269317640104322,1
2f0b09a9948d5eab,76242355,,828896,asker,question_body,2023-05-13 10:55:27.213000+00:00,2023-05,used_tool,openai,android,2023-05,0,-0.5824723369899437,1
d9191381a59c99ef,76242355,,828896,asker,title,2023-05-13 10:55:27.213000+00:00,2023-05,used_tool,openai,android,2023-05,0,-0.5824723369899437,1
10006e4bbb5999b3,76243400,,21893263,asker,question_body,2023-05-13 15:03:56.507000+00:00,2023-05,from_tool,chatgpt,excel,2023-05,1,0.5121987286806099,1
0543fd61a7943eab,76242592,,1850385,question_commenter,question_comment,2023-05-13 16:12:37.137000+00:00,2023-05,tool_generated,chatgpt,multithreading,2023-05,0,-1.0198880283282128,1
e681948a62aeb912,76243400,,4961700,question_commenter,question_comment,2023-05-13 16:37:26.873000+00:00,2023-05,tool_said,chatgpt,excel,2023-05,1,0.5121987286806099,1
a6ef4ad53b678b7d,76244477,,21846536,asker,question_body,2023-05-13 19:10:58.483000+00:00,2023-05,used_tool,chatgpt,python,2023-05,1,0.3704293899547944,1
f3d57e56c55cfc72,76245424,,17782876,asker,question_body,2023-05-14 01:04:48.360000+00:00,2023-05,used_tool,chatgpt,python,2023-05,1,0.3704293899547944,1
dac8b9e9f5ab3d39,76250266,,17464562,asker,question_body,2023-05-15 00:49:11.423000+00:00,2023-05,used_tool,chatgpt,javascript,2023-05,1,0.484762784788476,1
d7da4a3c43ee5c94,76250276,,15788211,asker,question_body,2023-05-15 00:52:56.450000+00:00,2023-05,from_tool,chatgpt;gpt_family;openai,firebase,2023-05,0,-0.8269317640104322,1
0f2f700e01795b42,76251954,,15137317,asker,question_body,2023-05-15 07:54:26.423000+00:00,2023-05,from_tool,,python,2023-05,1,0.3704293899547944,1
38647ec592c48c79,76249978,,14287635,question_commenter,question_comment,2023-05-15 15:26:14.730000+00:00,2023-05,tool_generated,chatgpt,javascript,2023-05,1,0.484762784788476,1
e707994a4c87c50d,76255652,,14114254,asker,question_body,2023-05-15 15:29:40.417000+00:00,2023-05,used_tool,chatgpt,javascript,2023-05,1,0.484762784788476,1
0998e39f08c189ff,76244162,,20464992,question_commenter,question_comment,2023-05-15 15:57:17.393000+00:00,2023-05,from_tool,chatgpt,firebase,2023-05,0,-0.8269317640104322,1
78303fc2a8cfee00,76259235,,3822607,asker,question_body,2023-05-16 03:33:47.507000+00:00,2023-05,from_tool,llm;openai,python,2023-05,1,0.3704293899547944,1
e2c78f52133cd0ab,76264422,,17127497,asker,question_body,2023-05-16 14:49:47.277000+00:00,2023-05,from_tool,openai,python,2023-05,1,0.3704293899547944,1
8ee45ddf6b55fe04,76266978,,17099278,asker,question_body,2023-05-16 20:54:06.310000+00:00,2023-05,from_tool,chatgpt,excel,2023-05,1,0.5121987286806099,1
37ecd56b3ce5d903,76269341,,14853083,question_commenter,question_comment,2023-05-17 07:41:36.557000+00:00,2023-05,tool_said,chatgpt,javascript,2023-05,1,0.484762784788476,1
895f5880a73dfde9,76272281,,1854182,asker,question_body,2023-05-17 12:46:34.157000+00:00,2023-05,from_tool,openai,python,2023-05,1,0.3704293899547944,1
70e852f39f143f99,76273091,,10303614,asker,question_body,2023-05-17 14:15:59.327000+00:00,2023-05,used_tool,chatgpt;openai,javascript,2023-05,1,0.484762784788476,1
ac6f53b2c0e27a87,76274319,,21914811,asker,question_body,2023-05-17 16:34:37.657000+00:00,2023-05,from_tool,,javascript,2023-05,1,0.484762784788476,1
b675a05e42a7adea,76276597,76276643,238704,answer_commenter,answer_comment,2023-05-18 00:38:55.127000+00:00,2023-05,from_tool,chatgpt,javascript,2023-05,1,0.484762784788476,1
d26c482a755e52ee,76270848,76280341,15415267,answerer,answer_body,2023-05-18 11:21:10.703000+00:00,2023-05,used_tool,chatgpt,python,2023-05,1,0.3704293899547944,1
5e31e0d7801328aa,76283219,,21921184,asker,question_body,2023-05-18 17:40:49.553000+00:00,2023-05,used_tool,chatgpt,python,2023-05,1,0.3704293899547944,1
a9d2469e033d434d,76289247,,21926075,asker,question_body,2023-05-19 12:51:45.707000+00:00,2023-05,from_tool,chatgpt,python,2023-05,1,0.3704293899547944,1
20e73e64be37f8ab,76301928,,21936869,asker,title,2023-05-21 21:09:00.087000+00:00,2023-05,from_tool,chatgpt;openai,python,2023-05,1,0.3704293899547944,1
c3f1f196c6163a80,76304049,,14264733,asker,question_body,2023-05-22 07:53:19.677000+00:00,2023-05,from_tool,chatgpt,javascript,2023-05,1,0.484762784788476,1
c1e6957244b7acad,76308871,,7396516,asker,question_body,2023-05-22 18:09:04.050000+00:00,2023-05,tool_said,gpt_family,javascript,2023-05,1,0.484762784788476,1
b90418c8cad3175d,76311484,,21334981,asker,question_body,2023-05-23 05:21:54.557000+00:00,2023-05,from_tool,chatgpt,python,2023-05,1,0.3704293899547944,1
6ef6492e8fcbe3a6,76311702,,21388504,asker,question_body,2023-05-23 06:09:36.273000+00:00,2023-05,from_tool,chatgpt,python,2023-05,1,0.3704293899547944,1
4fa40fb9dce32b66,76315772,,14055682,asker,question_body,2023-05-23 14:17:06.293000+00:00,2023-05,tool_said,chatgpt,excel,2023-05,1,0.5121987286806099,1
d981e4d81c328db7,76317292,,18119934,asker,title,2023-05-23 17:28:07.647000+00:00,2023-05,tool_said,chatgpt,javascript,2023-05,1,0.484762784788476,1
b0d35f02c1ab6fbe,76285124,76323324,6326147,answerer,answer_body,2023-05-24 12:04:02.177000+00:00,2023-05,from_tool,gpt_family;openai,python,2023-05,1,0.3704293899547944,1
ebb0d12d882bbf89,76325395,,11659968,asker,question_body,2023-05-24 15:55:59.990000+00:00,2023-05,from_tool,chatgpt;gpt_family;openai,python,2023-05,1,0.3704293899547944,1
45deff8cc3168a6a,76326755,,21650535,asker,question_body,2023-05-24 19:16:50.130000+00:00,2023-05,from_tool,chatgpt,python,2023-05,1,0.3704293899547944,1
b8d45c415cbfdf40,76327388,,21956221,asker,question_body,2023-05-24 21:03:14.660000+00:00,2023-05,from_tool,chatgpt,excel,2023-05,1,0.5121987286806099,1
029c83a1bdd3adbc,70060847,76327421,6580184,answerer,answer_body,2023-05-24 21:10:10.547000+00:00,2023-05,from_tool,,python,2021-11,1,0.3704293899547944,0
c9423b04f3f1b9f6,76327388,,1467914,question_commenter,question_comment,2023-05-24 21:15:13.153000+00:00,2023-05,from_tool,chatgpt,excel,2023-05,1,0.5121987286806099,1
80d80cc183cef1e9,76328167,,8564004,asker,question_body,2023-05-25 00:25:11.183000+00:00,2023-05,from_tool,chatgpt,python,2023-05,1,0.3704293899547944,1
521ae74933d0c47c,76328167,,11708742,question_commenter,question_comment,2023-05-25 00:56:36.700000+00:00,2023-05,from_tool,chatgpt,python,2023-05,1,0.3704293899547944,1
b94a0f20d526e8f6,76343128,,21967468,asker,question_body,2023-05-26 17:34:10.700000+00:00,2023-05,from_tool,chatgpt,python,2023-05,1,0.3704293899547944,1
9acf1089ff510214,76343908,,3919120,asker,question_body,2023-05-26 19:58:36.683000+00:00,2023-05,from_tool,openai,javascript,2023-05,1,0.484762784788476,1
78860783edff595f,76344001,,17217653,asker,question_body,2023-05-26 20:24:34.577000+00:00,2023-05,from_tool,chatgpt,python,2023-05,1,0.3704293899547944,1
8fcd356f8e514196,76346393,,1582304,asker,question_body,2023-05-27 10:12:05.587000+00:00,2023-05,from_tool,chatgpt,docker,2023-05,0,-2.067518990036933,1
3d5da073ec73f5a2,76346393,76347438,10225861,answerer,answer_body,2023-05-27 14:39:52.313000+00:00,2023-05,from_tool,chatgpt,docker,2023-05,0,-2.067518990036933,1
7059ab0e76fd5681,76348954,,21972299,asker,question_body,2023-05-27 20:44:42.540000+00:00,2023-05,from_tool,chatgpt,javascript,2023-05,1,0.484762784788476,1
2208331956eb4229,76349909,,21973195,asker,title,2023-05-28 04:14:20.450000+00:00,2023-05,from_tool,openai,python,2023-05,1,0.3704293899547944,1
