treated_user_id,control_user_id,hit_month_id,hit_month_index,distance,matching_rule,treated_first_active_bucket,control_first_active_bucket,treated_ask_bin,control_ask_bin
20552467,287297,2023-07,642,0.0,first_active_bucket+ask_bin,mid,mid,low,low
1915846,355401,2023-07,642,3.4581264494037,first_active_bucket+relaxed_ask_bin,early,early,zero,one
4649860,396077,2023-07,642,3.458043258676265,first_active_bucket+relaxed_ask_bin,early,early,zero,one
6922785,838117,2023-07,642,3.4579600685221696,first_active_bucket+relaxed_ask_bin,early,early,zero,one
11849691,830006,2023-07,642,3.457876878941486,first_active_bucket+relaxed_ask_bin,early,early,zero,one
15781112,278851,2023-07,642,0.0,first_active_bucket+ask_bin,early,early,one,one
20951184,77222,2023-07,642,0.0,first_active_bucket+ask_bin,mid,mid,one,one
21276461,313931,2023-07,642,0.0,first_active_bucket+ask_bin,mid,mid,one,one
21830459,336994,2023-07,642,7.51624252490019,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
442351,1939183,2023-07,642,7.446913783736935,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
1315125,1071908,2023-07,642,3.4577105015006473,first_active_bucket+relaxed_ask_bin,early,early,zero,one
5733709,69809,2023-07,642,0.0,first_active_bucket+ask_bin,mid,mid,one,one
13884828,872009,2023-07,642,3.4576273136406375,first_active_bucket+relaxed_ask_bin,early,early,zero,one
19810671,2134429,2023-07,642,7.446766643403903,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
20119538,157650,2023-07,642,0.0,first_active_bucket+ask_bin,mid,mid,one,one
21936721,888094,2023-07,642,0.0,first_active_bucket+ask_bin,mid,mid,low,low
1709440,571756,2023-07,642,7.515917000225327,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
12823529,352157,2023-07,642,0.0,first_active_bucket+ask_bin,mid,mid,one,one
13083021,598143,2023-07,642,7.515770282239944,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
14999847,617188,2023-07,642,7.515696923359618,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
16639037,564490,2023-07,642,3.45754412635433,first_active_bucket+relaxed_ask_bin,early,early,zero,one
16835622,459975,2023-07,642,3.4574609396417992,first_active_bucket+relaxed_ask_bin,early,early,zero,one
19409211,42508,2023-07,642,0.0,first_active_bucket+ask_bin,mid,mid,one,one
19478983,671644,2023-07,642,7.515549785192322,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
20431538,25216,2023-07,642,0.0,first_active_bucket+ask_bin,mid,mid,one,one
21615071,2097,2023-07,642,0.0,first_active_bucket+ask_bin,mid,mid,one,one
22142911,695984,2023-07,642,7.5153279909698,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
22246035,707761,2023-07,642,7.5152546324567355,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
446215,834030,2023-07,642,7.515181274018611,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
1011309,836674,2023-07,642,7.515107915655426,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
1858264,955205,2023-07,642,7.515034557367185,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
3366128,1160471,2023-07,642,7.5149611991538965,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
6729010,1171193,2023-07,642,7.514887841015565,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
8128531,1225030,2023-07,642,7.5148144829521915,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
8527131,1308250,2023-07,642,7.514741124963778,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
9316105,1318213,2023-07,642,7.514667767050337,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
11536353,1363127,2023-07,642,7.514594409211865,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
13146320,1380435,2023-07,642,7.514521051448368,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
13390415,1802976,2023-07,642,7.514447693759851,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
14746853,1851302,2023-07,642,7.514374336146316,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
16533811,1889140,2023-07,642,7.514300978607771,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
18399362,1910320,2023-07,642,7.514227621144216,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
18577003,1959887,2023-07,642,7.514154263755662,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
19341742,1972028,2023-07,642,7.514080906442106,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
20539179,2020034,2023-07,642,7.514007549203556,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
20830209,2132651,2023-07,642,7.513934192040011,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
21101198,2142536,2023-07,642,7.513860834951483,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
21358036,2217673,2023-07,642,7.51378747793797,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
21991225,2238672,2023-07,642,7.513714120999482,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
22014061,2295858,2023-07,642,7.513640764136018,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
22167710,2354656,2023-07,642,7.513567407347587,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
22187199,2439051,2023-07,642,7.5134940506341845,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
22193888,2478223,2023-07,642,7.513420693995818,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
22197744,2633159,2023-07,642,7.5133473374324975,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
22234573,2655931,2023-07,642,7.513273980944229,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
22240122,2667470,2023-07,642,7.513200624531004,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
22241191,2675913,2023-07,642,7.513127268192832,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
22243259,2765002,2023-07,642,7.5130539119297275,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
22267826,2769786,2023-07,642,7.512980555741683,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
22275355,2841861,2023-07,642,7.512907199628702,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
22294296,3060111,2023-07,642,7.512833843590792,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
22307967,3078630,2023-07,642,7.5127604876279594,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
22314767,3086998,2023-07,642,7.512687131740211,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
11639719,15422,2023-08,643,8.003682098955974,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
20494377,20339210,2023-08,643,0.01800927025063258,first_active_bucket+ask_bin,mid,mid,mid,mid
4470419,6460,2023-08,643,3.5954928586440134,first_active_bucket+relaxed_ask_bin,early,early,zero,one
22248842,8014,2023-08,643,0.0,first_active_bucket+ask_bin,mid,mid,one,one
9983652,11720193,2023-08,643,0.005734023629150526,first_active_bucket+ask_bin,early,early,mid,mid
11058930,1747743,2023-08,643,0.0,first_active_bucket+ask_bin,early,early,low,low
10291435,1026271,2023-08,643,0.0,first_active_bucket+ask_bin,early,early,one,one
9382,4643632,2023-08,643,0.0,first_active_bucket+ask_bin,early,early,mid,mid
287436,26510,2023-08,643,0.0,first_active_bucket+ask_bin,early,early,one,one
2966197,3821009,2023-08,643,0.13890441969127468,first_active_bucket+ask_bin,early,early,high,high
454671,4670,2023-08,643,0.0,first_active_bucket+ask_bin,early,early,one,one
7259551,52074,2023-08,643,3.6010862614158614,first_active_bucket+relaxed_ask_bin,early,early,zero,one
8754958,2089396,2023-08,643,0.0,first_active_bucket+ask_bin,early,early,low,low
17190769,49189,2023-08,643,0.0,first_active_bucket+ask_bin,mid,mid,one,one
13826103,231670,2023-08,643,0.0,first_active_bucket+ask_bin,early,early,low,low
20203803,149769,2023-08,643,0.0,first_active_bucket+ask_bin,mid,mid,one,one
959788,4639,2023-08,643,3.601025868494382,first_active_bucket+relaxed_ask_bin,early,early,zero,one
7052933,661716,2023-08,643,0.0,first_active_bucket+ask_bin,early,early,low,low
1415826,85248,2023-08,643,3.600847886780472,first_active_bucket+relaxed_ask_bin,early,early,zero,one
18482013,658913,2023-08,643,0.0,first_active_bucket+ask_bin,mid,mid,one,one
12159353,309830,2023-08,643,3.600753140320442,first_active_bucket+relaxed_ask_bin,early,early,zero,one
2680474,291896,2023-08,643,0.0,first_active_bucket+ask_bin,mid,mid,one,one
6144372,120574,2023-08,643,3.6006583945087556,first_active_bucket+relaxed_ask_bin,early,early,zero,one
9550867,18403999,2023-08,643,7.944669982912132,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
14252319,1272421,2023-08,643,7.944585057004236,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
18906484,609,2023-08,643,0.0,first_active_bucket+ask_bin,mid,mid,one,one
19463844,308079,2023-08,643,8.005045717423265,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
20313221,280179,2023-08,643,0.0,first_active_bucket+ask_bin,mid,mid,low,low
21526609,18243765,2023-08,643,0.0,first_active_bucket+ask_bin,mid,mid,low,low
22470739,323128,2023-08,643,8.005512588852486,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
2200963,4534,2023-08,643,3.600563649345503,first_active_bucket+relaxed_ask_bin,early,early,zero,one
9487006,146234,2023-08,643,3.600468904830772,first_active_bucket+relaxed_ask_bin,early,early,zero,one
11039170,64690,2023-08,643,3.6003741609646496,first_active_bucket+relaxed_ask_bin,early,early,zero,one
14505919,3779,2023-08,643,0.0,first_active_bucket+ask_bin,mid,mid,one,one
4245989,68612,2023-08,643,0.0,first_active_bucket+ask_bin,mid,mid,one,one
7518631,173003,2023-08,643,3.6002794177472235,first_active_bucket+relaxed_ask_bin,early,early,zero,one
9234092,325781,2023-08,643,8.005256645729409,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
14016238,406189,2023-08,643,3.600184675178584,first_active_bucket+relaxed_ask_bin,early,early,zero,one
14744052,482536,2023-08,643,8.00517182690411,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
16811187,459975,2023-08,643,3.6000899332588197,first_active_bucket+relaxed_ask_bin,early,early,zero,one
17267943,830006,2023-08,643,3.599995191988016,first_active_bucket+relaxed_ask_bin,early,early,zero,one
19608662,854791,2023-08,643,7.944457287181068,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
21163163,515976,2023-08,643,8.005003992015855,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
810258,596504,2023-08,643,8.00491917339003,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
5200123,751992,2023-08,643,8.0048343548409,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
5813473,770535,2023-08,643,8.004749536368466,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
8724033,1118895,2023-08,643,8.004664717972739,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
13597969,1227571,2023-08,643,8.004579899653715,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
15893195,1234540,2023-08,643,8.004495081411402,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
18845432,1303213,2023-08,643,8.004410263245806,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
19169144,1322301,2023-08,643,8.004325445156931,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
19579008,1361885,2023-08,643,8.004240627144778,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
20129966,1478054,2023-08,643,8.004155809209356,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
22137409,1585652,2023-08,643,8.004070991350666,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
22307467,1625639,2023-08,643,8.00398617356871,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
22320486,1627585,2023-08,643,8.003901355863496,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
22328876,1668887,2023-08,643,8.003816538235032,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
22345786,1683827,2023-08,643,8.003731720683312,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
22354362,1714373,2023-08,643,8.003646903208347,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
22370387,1723149,2023-08,643,8.003562085810142,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
22377376,1763250,2023-08,643,8.003477268488698,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
22386682,1777532,2023-08,643,8.003392451244018,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
22392091,1798234,2023-08,643,8.00330763407611,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
22395389,1826360,2023-08,643,8.00322281698498,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
22402004,1956069,2023-08,643,8.00313799997063,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
22456088,1982528,2023-08,643,8.003053183033058,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
22459998,2006706,2023-08,643,8.002968366172277,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
22470130,2043980,2023-08,643,8.002883549388288,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
22470241,2087247,2023-08,643,8.002798732681095,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
22471860,2483642,2023-08,643,8.002713916050705,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
15673147,199166,2023-09,644,3.664114193024586,first_active_bucket+relaxed_ask_bin,early,early,zero,one
19169721,2678648,2023-09,644,8.261020265192707,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
1314159,20979,2023-09,644,0.0,first_active_bucket+ask_bin,early,early,one,one
20830264,1015703,2023-09,644,0.0,first_active_bucket+ask_bin,mid,mid,low,low
12873543,73137,2023-09,644,3.6639044503114424,first_active_bucket+relaxed_ask_bin,early,early,zero,one
15671914,111424,2023-09,644,8.314413451907006,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
6653602,258483,2023-09,644,0.032547161848784596,first_active_bucket+ask_bin,early,early,low,low
10349152,29493,2023-09,644,0.0,first_active_bucket+ask_bin,early,early,one,one
10669819,25197,2023-09,644,0.0,first_active_bucket+ask_bin,early,early,one,one
14141072,127251,2023-09,644,3.6637272480396668,first_active_bucket+relaxed_ask_bin,early,early,zero,one
11829398,7214714,2023-09,644,0.0,first_active_bucket+ask_bin,early,early,mid,mid
21923907,22146878,2023-09,644,0.2938910879064479,first_active_bucket+ask_bin,mid,mid,mid,mid
11125039,459633,2023-09,644,8.263959943073626,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
19364605,2011284,2023-09,644,0.0,first_active_bucket+ask_bin,mid,mid,low,low
14474598,168646,2023-09,644,0.0,first_active_bucket+ask_bin,early,early,one,one
20099992,202875,2023-09,644,8.31735692796613,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
7166658,85248,2023-09,644,3.6639543874101563,first_active_bucket+relaxed_ask_bin,early,early,zero,one
188096,13946204,2023-09,644,0.15364572738599802,first_active_bucket+ask_bin,early,early,low,low
1056179,120574,2023-09,644,3.6637600104144297,first_active_bucket+relaxed_ask_bin,early,early,zero,one
11607285,854791,2023-09,644,8.26384951883848,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
12470042,4158016,2023-09,644,0.0,first_active_bucket+ask_bin,mid,mid,low,low
12988418,1014219,2023-09,644,8.264330334780729,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
2940774,314963,2023-09,644,8.317652310403327,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
4393334,3094105,2023-09,644,8.264142079156077,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
6515293,181238,2023-09,644,3.663655100847704,first_active_bucket+relaxed_ask_bin,early,early,zero,one
13597529,406189,2023-09,644,3.663550192033862,first_active_bucket+relaxed_ask_bin,early,early,zero,one
16118179,209882,2023-09,644,3.663445283973017,first_active_bucket+relaxed_ask_bin,early,early,zero,one
19109265,1272421,2023-09,644,8.264047951428106,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
4668077,52074,2023-09,644,3.6633403766652797,first_active_bucket+relaxed_ask_bin,early,early,zero,one
5284687,324243,2023-09,644,8.317373209745256,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
8501340,330775,2023-09,644,8.317279133992324,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
10433552,23213,2023-09,644,0.0,first_active_bucket+ask_bin,mid,mid,one,one
18964697,153271,2023-09,644,8.263671441078666,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
19220439,2163658,2023-09,644,8.26357731363193,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
21263382,371577,2023-09,644,8.316910202332357,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
22581367,527241,2023-09,644,8.316816126936954,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
742033,558310,2023-09,644,8.316722051619386,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
6487574,635998,2023-09,644,8.31662797637965,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
9131089,830139,2023-09,644,8.316533901217756,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
13826096,840736,2023-09,644,8.316439826133703,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
16568067,848811,2023-09,644,8.316345751127498,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
19395494,924356,2023-09,644,8.31625167619915,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
19670500,982402,2023-09,644,8.316157601348655,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
20988762,1028560,2023-09,644,8.316063526576016,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
22043361,1040266,2023-09,644,8.315969451881251,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
22158807,1104836,2023-09,644,8.31587537726435,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
22308282,1110411,2023-09,644,8.315781302725327,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
22491380,1169010,2023-09,644,8.31568722826418,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
22505766,1470127,2023-09,644,8.315593153880917,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
22511831,1472077,2023-09,644,8.315499079575536,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
22515711,1499187,2023-09,644,8.315405005348053,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
22529445,1563654,2023-09,644,8.31531093119846,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
22529902,1583566,2023-09,644,8.315216857126773,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
22536587,1596489,2023-09,644,8.315122783132987,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
22538886,1643726,2023-09,644,8.315028709217106,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
22549983,1654235,2023-09,644,8.31493463537914,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
22594942,1675157,2023-09,644,8.314840561619095,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
22606835,1795569,2023-09,644,8.31474648793697,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
22629588,1798118,2023-09,644,8.314652414332771,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
